employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,weight_kg_duplicate,target
237,Frank W.,34,52245,2020-05-18,SALES,Man,,Sylhet,105.8,0,Good value for money.,300.97,,0
4065,Grace F.,27,101770,2023-08-15,hr,Man,United Kingdom,Chittagongg,58.7,FALSE,,219.42,,0
9343,Alice G.,26,49853,2015/12/30,Mrketing,Female,U.K.,Chittagongg,101,TRUE,not bad,214.52,,0
5477,John O.,65,65863,2020-03-23,Finace,Man,United Kingdom,Khulna,65.2,FALSE,Very satisfied with the quality.,251.08,,0
10330,John F.,26,88141,07/08/2010,SALES,Male,United States,Chittagongg,81.7,TRUE,Delivery was fast and packaging great.,355.54,,0
11732,Hasan W.,24,107658,2015-02-16,Finace,MALE,America,Khulna,128.1,TRUE,Would buy again without hesitation.,487.02,,0
5894,Hasan R.,47,53548,2015-01-11,hr,MALE,Bangladesh,Rajshahi,95.1,FALSE,"Excellent product, highly recommend!",392.54,,0
2267,Hasan E.,36,45402,2015/11/18,Engineering,female,UK,Khulna,112.5,FALSE,Very satisfied with the quality.,183.28,,0
3687,Ira W.,56,,2023-04-16,HR,Female,USA,Dhaka,82,FALSE,,162.62,,0
13544,Grace Z.,62,118943,2014-10-19,Marketing,MALE,USA,Chittagong,75.4,FALSE,Delivery was fast and packaging great.,152.99,,0
5593,Ira T.,50,62663,2015-09-02,Marketing,FEMALE,bd,Khulna,97,FALSE,Very satisfied with the quality.,146.17,,0
2970,Diana H.,46,34001,2020-03-29,,MALE,bd,Chittagong,,TRUE,na,393.27,,0
13848,Eve C.,20,81412,2015-11-18,Sales,M,BD,Dhaka,46.9,FALSE,Good value for money.,325.53,,0
11949,Charlie Q.,64,40776,2011-07-21,HR,FEMALE,United Kingdom,Rajshahi,92.6,FALSE,Product met all expectations.,320.53,,0
454,Diana K.,65,43898,2012-03-29,Finace,M,U.K.,Dhakka,53.8,TRUE,Would buy again without hesitation.,452.07,,0
4867,Ira A.,65,36533,2023-10-26,Marketing,F,USA,Sylhet,53,FALSE,Delivery was fast and packaging great.,363.25,,0
1711,Bob K.,21,86928,2010-01-20,,MALE,UK,Sylhet,111.7,TRUE,"Excellent product, highly recommend!",331.57,,0
2396,Frank X.,24,91357,2021-01-14,hr,F,us,Sylhet,112kg,FALSE,Product met all expectations.,451.5,,0
1271,Diana N.,65,105063,2016-08-06,Marketing,F,BANGLADESH,Khulna,92.2,FALSE,Product met all expectations.,128.19,,0
7845,Alice F.,30,70071,2020-04-12,Marketing,,U.K.,Sylhet,104.2,FALSE,"Excellent product, highly recommend!",485.12,,0
11741,Diana U.,19,"$77,379",2018-03-09,Sales,Male,Bangladesh,Sylhet,68,FALSE,,101.79,,0
8368,Charlie R.,50,41983,2020-11-07,engineering,Male,bd,Sylhet,48.8,FALSE,Good value for money.,334.12,,0
9814,Ira V.,38,103152,2015-12-11,Sales,male,United Kingdom,Chittagong,69.8,FALSE,,259.28,,0
1786,Bob Z.,48,-500,2020-12-30,,MALE,United States,Chittagong,62.9,FALSE,na,316.43,,0
7654,Grace C.,53,97243,2022-05-02,SALES,Man,us,Khulna,55,FALSE,"Excellent product, highly recommend!",427.45,,0
12023,Ira F.,50,40724,2019-01-13,Mrketing,Man,BANGLADESH,Slyhet,48.1,FALSE,"Excellent product, highly recommend!",$43.88,,0
15003,Bob K.,34,54145,2016-05-30,HR,Male,us,Rajshahi,74,,ok,224.03,,0
11165,Bob C.,22,85126,2020-09-26,Engineering,Woman,U.K.,Rajshahi,68.3,FALSE,Delivery was fast and packaging great.,290.28,,0
7527,Diana W.,62,83011,2024-05-11,Finance,Woman,BD,Sylhet,109.1,TRUE,Good value for money.,352.38,,0
17889,Charlie S.,28,,2012-12-14,,Woman,usa,Sylhet,76.2,FALSE,Would buy again without hesitation.,69.97,,0
3670,Ira K.,36,98550,2022-01-19,Sales,FEMALE,,Sylhet,122.4,TRUE,Delivery was fast and packaging great.,304.82,,0
17540,Charlie K.,52,58718,2023-04-21,Finance,,bd,Dhaka,83.9,FALSE,"Excellent product, highly recommend!",479.08,,0
11699,Frank A.,26,49048,2021-10-04,Marketing,female,United States,Khulna,96.8,TRUE,,51.11,,0
16567,John Y.,62,30801,2010-03-15,engineering,,BD,Sylhet,96.2,TRUE,Delivery was fast and packaging great.,37.09,,0
18400,Bob B.,62,112586,2023-08-11,engineering,Male,usa,Sylhet,96.6,TRUE,.,265.35,,0
11707,Frank D.,60,,2020-11-17,Sales,,Bangladesh,Rajshahi,96,TRUE,Very satisfied with the quality.,353.84,,0
12014,Ira O.,21,,2018-11-25,Marketing,Woman,United Kingdom,Chittagong,50.1,,Very satisfied with the quality.,17.41,,0
7739,Alice I.,36,110259,2016-12-10,hr,female,BD,Khulna,105.2,TRUE,Very satisfied with the quality.,460.71,,0
10697,Charlie H.,61,81414,2012-09-12,Finance,male,us,Chitagong,71.1,TRUE,Delivery was fast and packaging great.,347.59,,1
8947,Bob E.,45,9999999,08-25-2012,Mrketing,Woman,Bangladesh,Chittagong,86.3,FALSE,,210.38,,0
10616,John Z.,44,97159,19/01/2018,Finance,F,America,Rajshai,82.1,FALSE,good,26.35,,0
3306,John A.,26,71807,2014-02-10,Finace,MALE,BANGLADESH,Rajshahi,81.9,TRUE,Product met all expectations.,374.18,,0
3835,Grace F.,21,61150,09-29-2016,Marketing,FEMALE,United States,,111.6,TRUE,ok ok,337.64,,0
6686,Alice B.,38,-500,2016-08-30,Engineering,F,U.S.A,Khulna,127.7,FALSE,"Excellent product, highly recommend!",418.6,,0
13831,Bob P.,53,76761,2012-02-14,hr,Female,United Kingdom,Dhaka,73.8,FALSE,Very satisfied with the quality.,156.39,,0
9175,Grace C.,57,44040,2023-11-27,hr,Male,UK,Khulna,70.7,TRUE,good,29.86,,0
9740,Frank X.,30,91273,11-01-2012,SALES,M,America,Chittagong,57.9,TRUE,Delivery was fast and packaging great.,331.37,,0
848,Alice R.,34,47821,2011-12-21,Finance,Male,USA,Sylhet,68.6,TRUE,,361.75,,1
13945,Bob U.,61,65379,2022-09-11,HR,Female,United Kingdom,Khulna,90.6,TRUE,bad,18.99,,0
11214,Eve I.,24,68388,2011-11-18,Marketing,FEMALE,bd,Rajshahi,84.9,FALSE,bad,380.55,,0
1662,John H.,43,103023,2013-12-21,Sales,FEMALE,UK,Chittagongg,120.2,FALSE,Good value for money.,379.89,,0
18130,Ira U.,35,43433,2011-06-15,Finance,FEMALE,BD,Khulna,119.6,FALSE,Delivery was fast and packaging great.,50.18,,0
13236,Diana H.,29,111043,2016-03-16,,Woman,U.S.A,Chittagong,45.6,FALSE,Delivery was fast and packaging great.,51.33,,0
202,Charlie H.,45,77645,2023-10-26,Finance,F,BANGLADESH,,67.3,FALSE,Very satisfied with the quality.,12.79,,0
14456,Hasan O.,40,48599,2014/06/23,SALES,,United States,Chittagongg,47.7,TRUE,not bad,73.75,,0
17680,Frank W.,23,9999999,2016-08-01,Finance,Male,BANGLADESH,Rajshahi,67.3,TRUE,Very satisfied with the quality.,371.81,,0
19135,Diana V.,32,112862,2019-04-28,hr,male,UK,Dhaka,113.8,0,Product met all expectations.,106,,0
4713,Alice C.,63,83308,10-08-2014,Engineering,male,BD,Rajshahi,104.7,TRUE,Product met all expectations.,327.5,,0
8756,John O.,37,58583,2021-02-23,,Female,bd,Rajshahi,91.2,FALSE,Would buy again without hesitation.,420.81,,0
2514,Diana R.,51,46457,2023-01-23,Engineering,,BANGLADESH,Khulna,68.9,TRUE,Good value for money.,225.36,,0
10325,Charlie V.,51,76053,2016-11-24,Mrketing,,United Kingdom,Rajshahi,120.8,TRUE,"Excellent product, highly recommend!",245.66,,0
17348,Hasan W.,19,86966,2010-10-10,HR,Female,BD,Khulna,72,FALSE,Would buy again without hesitation.,321.46,,0
287,Eve N.,33,-500,2010-09-14,Sales,female,bd,Khulna,51.2,FALSE,Would buy again without hesitation.,146.66,,0
8455,Bob U.,24,63589,20-Mar-2014,Mrketing,Female,United Kingdom,Dhaka,68.5,TRUE,Product met all expectations.,101.8,,0
170,Hasan J.,46,105666,2015-12-29,,Man,U.K.,Chittagong,103.1,FALSE,Very satisfied with the quality.,$276.29,,0
12068,Alice J.,35,113529,2018-03-12,SALES,Woman,Bangladesh,Khulna,77.7,FALSE,...,255.69,,1
13503,John L.,23,82062,2023-11-13,HR,Woman,bd,Sylhet,,TRUE,Good value for money.,,,0
3065,Bob E.,36,95507,2023-11-18,Marketing,Female,America,Dhaka,84.9,FALSE,"Excellent product, highly recommend!",132.85,,0
16357,Bob A.,22,"$80,723",27/12/2022,engineering,,USA,Chittagong,103.1,FALSE,"Excellent product, highly recommend!",220.72,,0
2783,John A.,58,95672,03-Nov-2019,Marketing,Woman,BD,Khulna,120.9,TRUE,Very satisfied with the quality.,131.93,,1
191,Ira I.,56,85224,11-15-2021,Marketing,Woman,United States,Chittagong,52kg,FALSE,Good value for money.,134.66,,0
629,Alice G.,46,72401,2023/07/11,engineering,Man,U.S.A,Chittagong,124.5,FALSE,n/a,$232.14,,0
16199,Charlie X.,47,62429,2019-04-08,SALES,FEMALE,bd,Sylhet,83.3,FALSE,Would buy again without hesitation.,92.84,,0
15067,Grace N.,65,52965,2017-01-19,Marketing,M,BANGLADESH,Rajshahi,123.4,TRUE,Product met all expectations.,249.38,,0
8386,Grace J.,46,35644,2010-08-29,,M,U.S.A,Rajshahi,49.2,FALSE,Would buy again without hesitation.,359.31,,0
8373,John Y.,65,,2022-04-20,Engineering,Female,America,Slyhet,52.1,TRUE,Very satisfied with the quality.,228.43,,0
8867,Eve O.,36,89166,2023-02-05,Engineering,Male,us,Rajshahi,73.6,FALSE,ok ok,238.98,,0
15408,John A.,61,82689,2021-03-01,Mrketing,female,UK,Rajshahi,96,FALSE,n/a,436.48,,0
2183,Ira N.,19,105048,2014-07-04,Sales,Male,United Kingdom,Rajshahi,79kg,FALSE,Good value for money.,$452.95,,0
13792,Eve L.,41,62451,2021-04-28,Mrketing,Female,Bangladesh,Slyhet,62.6,1,Very satisfied with the quality.,486.81,,0
18900,Hasan P.,26,97699,2021-11-01,Marketing,MALE,bd,Khulna,87.5,1,Good value for money.,427.45,,0
15104,John B.,25,108918,2018-09-01,Sales,Man,Bangladesh,Sylhet,118.8,FALSE,Good value for money.,150.62,,0
8492,Frank M.,23,74084,2019-08-15,Finace,FEMALE,U.K.,Chittagong,58.4,FALSE,Good value for money.,422.61,,0
14434,Ira W.,58,,2011-02-21,Mrketing,,BD,Chittagong,,TRUE,Delivery was fast and packaging great.,435.84,,0
8043,Frank Z.,48,48066,2011-07-02,SALES,MALE,U.S.A,Sylhet,79.2,TRUE,Product met all expectations.,-51,,0
7395,John Q.,18,65537,2020-02-04,HR,FEMALE,usa,Khulna,93.9,TRUE,Product met all expectations.,254.43,,0
1192,Charlie O.,42,109650,2023-04-09,Marketing,Man,bd,Dhaka,51kg,TRUE,Would buy again without hesitation.,218.5,,0
598,Hasan U.,25,56323,2022-08-03,Finance,Female,USA,Slyhet,78.4,,"Excellent product, highly recommend!",232.82,,0
9023,John B.,53,69127,2016-09-27,Finance,Man,usa,Chittagong,101.9,FALSE,na,489.27,,0
268,Ira E.,24,42510,2019-09-11,,Man,bd,Chittagong,117.3,TRUE,Very satisfied with the quality.,451.14,,0
3995,Ira Z.,60,40155,2010-05-16,SALES,M,UK,Sylhet,85.4,TRUE,Very satisfied with the quality.,328.88,,0
11451,Frank T.,31,"$99,076",2022-02-21,Finance,Man,BD,Dhaka,52.2,TRUE,Product met all expectations.,$49.08,,0
18271,Frank Y.,33,,2010-03-17,Engineering,Female,BD,Khulna,95,TRUE,"Excellent product, highly recommend!",490.78,,0
3703,Charlie A.,33,94094,2016-12-07,Mrketing,,BANGLADESH,Sylhet,54,TRUE,"Excellent product, highly recommend!",393.75,,0
13248,Eve D.,50,102827,14/07/2012,hr,MALE,Bangladesh,Dhaka,75.3,TRUE,Would buy again without hesitation.,268.85,,0
15285,John D.,25,"$57,687",2023-05-10,Finance,male,BANGLADESH,Chitagong,67,0,"Excellent product, highly recommend!",385.4,,0
1053,Charlie Y.,24,56501,2023-05-28,Mrketing,MALE,United States,Khulna,63.3,TRUE,Good value for money.,$34.16,,0
1885,Ira N.,19,102584,2023-06-01,Mrketing,Male,U.K.,,58.2,FALSE,Would buy again without hesitation.,23.66,,0
3925,Bob C.,36,87332,08-11-2017,Finace,FEMALE,USA,Chittagong,70.6,FALSE,Good value for money.,356.87,,1
17060,Alice H.,61,47159,2018-12-10,SALES,male,us,Sylhet,77.5,TRUE,Good value for money.,496.68,,0
4653,Ira L.,40,103317,2019-03-21,hr,Woman,bd,,54.5,TRUE,Product met all expectations.,243.28,,0
14051,Frank I.,49,59363,2012/03/25,Finace,Female,USA,Dhakka,109.6,TRUE,Very satisfied with the quality.,397.14,,0
18546,Eve T.,31,96397,2020-10-10,Finance,M,BANGLADESH,Sylhet,90.8,1,Good value for money.,318.17,,0
12690,Alice K.,39,50501,2010-05-29,hr,Male,Bangladesh,Rajshai,109.2,TRUE,Very satisfied with the quality.,241.37,,0
554,Bob N.,41,89326,2022-07-15,SALES,,America,Rajshahi,71.1,FALSE,"Excellent product, highly recommend!",316.71,,0
10834,Diana P.,24,41153,2017-02-16,,MALE,U.K.,Dhka,116kg,0,"Excellent product, highly recommend!",-46,,0
11448,Charlie P.,34,115843,2024-10-25,engineering,,BANGLADESH,Chittagongg,129.9,TRUE,Would buy again without hesitation.,382.14,,0
3497,Charlie B.,23,114569,25/09/2021,Sales,MALE,USA,Khulna,99.7,TRUE,Would buy again without hesitation.,206.48,,0
19750,Bob K.,33,81780,2011-12-16,hr,,Bangladesh,Dhaka,128.9,TRUE,Product met all expectations.,499.04,,0
11787,Grace Y.,22,"$53,766",2010-02-15,Marketing,MALE,BANGLADESH,Rajshahi,107.2,,,251.46,,0
16279,Grace U.,22,98376,2016-03-14,Finance,M,U.K.,Chittagong,76.9,TRUE,Would buy again without hesitation.,409.91,,0
1709,Alice R.,25,96025,2024-06-06,Finace,M,United Kingdom,Rajshai,111.1,FALSE,Good value for money.,$114.02,,0
15726,Frank M.,18,31985,2023-02-02,HR,F,Bangladesh,Chittagongg,68.8,FALSE,Would buy again without hesitation.,411.15,,0
8475,Bob N.,58,36559,2021-07-16,Mrketing,female,BD,Dhaka,75.4,TRUE,Very satisfied with the quality.,496.61,,0
3777,Alice Y.,29,88827,2013-09-20,engineering,M,USA,Dhaka,84.1,0,Product met all expectations.,259.37,,0
15419,John A.,56,55580,2018-09-15,Engineering,M,bd,Dhaka,73,TRUE,Good value for money.,412.5,,0
11925,John A.,62,66868,2018-04-25,Engineering,FEMALE,United Kingdom,Rajshahi,128,TRUE,not bad,381.67,,0
12732,Frank E.,58,119300,,Marketing,Male,BANGLADESH,Rajshahi,117.1,TRUE,Would buy again without hesitation.,394.45,,0
13470,Frank N.,53,106778,28/09/2012,Sales,MALE,BD,Sylhet,128.6,FALSE,Good value for money.,247.59,,0
7794,Eve L.,27,101486,2019-05-20,HR,,USA,Chittagong,104.9,TRUE,"Excellent product, highly recommend!",240.24,,0
13379,Alice H.,33,78443,2018-05-30,Marketing,Male,America,Dhaka,100kg,FALSE,Very satisfied with the quality.,,,0
17715,Eve R.,37,108768,11-18-2022,Sales,M,bd,Sylhet,108.8,FALSE,Very satisfied with the quality.,423.03,,0
19112,Alice K.,53,43140,2021-12-24,engineering,female,USA,Dhakka,96kg,FALSE,Delivery was fast and packaging great.,408.27,,0
5307,Eve Y.,23,9999999,2013-10-15,,Female,United Kingdom,Chittagong,72.5,FALSE,,292.67,,0
6223,Grace B.,41,69340,2018-03-23,hr,male,America,Chittagong,74.1,,Very satisfied with the quality.,307.34,,0
3319,Hasan P.,18,36228,2015-09-15,hr,Female,usa,Dhakka,76.1,FALSE,Product met all expectations.,486.41,,0
19997,Charlie J.,49,105272,2010-07-01,engineering,FEMALE,United Kingdom,Chittagong,125.2,FALSE,"Excellent product, highly recommend!",41.07,,0
14951,Bob C.,40,91219,2018-06-30,hr,MALE,Bangladesh,Khulna,73.2,,Would buy again without hesitation.,162.61,,0
7150,Ira C.,53,92025,2021-10-16,Finace,MALE,U.K.,Rajshahi,92,TRUE,Very satisfied with the quality.,202.34,,0
12661,Frank J.,60,82954,2015-05-15,Marketing,M,bd,Khulna,108kg,FALSE,ok,73.84,,0
2907,Bob Q.,28,35793,02-Sep-2017,SALES,Man,us,Chittagong,73.8,FALSE,Product met all expectations.,200.62,,1
15271,Diana F.,63,80098,2014-11-06,Sales,Female,BD,Khulna,113.5,TRUE,Would buy again without hesitation.,299.89,,0
6800,Frank M.,65,34826,2023-03-26,hr,M,America,Chittagong,56.3,TRUE,bad,309.76,,0
2381,Grace T.,48,118185,2011-08-11,Engineering,Female,BANGLADESH,Khulna,53.5,0,"Excellent product, highly recommend!",218.71,,0
13155,Alice J.,23,47513,2014-04-12,Finance,Man,United Kingdom,Chittagong,129.5,TRUE,Very satisfied with the quality.,374.63,,0
8080,Charlie B.,19,104630,2011-04-28,Marketing,,United Kingdom,Chittagong,60.6,FALSE,Good value for money.,-51,,0
783,Ira H.,19,83292,2016-05-30,SALES,FEMALE,bd,Chitagong,69.2,FALSE,"Excellent product, highly recommend!",177.66,,0
2913,Grace B.,50,117693,2017/06/28,hr,M,UK,Dhaka,92.8,TRUE,Good value for money.,113.39,,0
9397,Frank P.,39,71884,2012-06-27,Engineering,F,bd,Chittagongg,77.1,TRUE,Very satisfied with the quality.,113.99,,0
17788,Eve H.,52,63231,2021-01-24,Finace,Female,BD,Dhaka,84.4,FALSE,Product met all expectations.,492.87,,0
9392,Bob H.,53,95684,2010-11-13,Finance,F,BANGLADESH,Chittagong,126.5,TRUE,Delivery was fast and packaging great.,215.64,,1
15411,Frank R.,48,98234,2010-03-11,Finance,Female,U.K.,Sylhet,108.1,FALSE,Good value for money.,423.62,,0
17266,Charlie H.,39,118123,2014-11-28,Sales,F,United Kingdom,Khulna,121.5,1,Very satisfied with the quality.,13.98,,0
1536,Ira K.,56,50908,2011-10-28,Finace,Male,United Kingdom,Chittagongg,76.7,FALSE,Product met all expectations.,108.66,,0
2095,Grace P.,49,49263,2013-12-02,hr,Female,United States,Sylhet,120.8,TRUE,"Excellent product, highly recommend!",356.06,,0
11438,Grace E.,21,52445,2012-02-04,HR,male,usa,Rajshahi,71,TRUE,Very satisfied with the quality.,$459.74,,0
2450,Bob H.,39,112242,2020-04-19,hr,Woman,United States,Chittagong,121.9,,,410.54,,0
12575,Charlie N.,43,99393,2018-09-01,Mrketing,FEMALE,bd,Dhaka,103.4,FALSE,Product met all expectations.,243.14,,0
12041,Alice Q.,57,45356,2016-12-04,hr,Man,usa,Sylhet,68.2,FALSE,Very satisfied with the quality.,309.48,,0
342,Hasan G.,21,38426,2017-03-28,hr,Woman,us,Rajshahi,83.3,0,n/a,385.11,,0
3960,Frank U.,22,117105,2024-08-28,,M,USA,Chitagong,82.8,,Good value for money.,-277,,0
4369,Eve N.,61,99113,2015-11-09,Finance,Man,UK,Chittagongg,106.2,,Would buy again without hesitation.,477.03,,0
7179,Eve L.,62,42411,2020-10-13,HR,female,usa,Chittagong,75.4,TRUE,na,164.63,,0
18003,Frank D.,34,61110,2014-05-28,Finace,Male,BD,Dhaka,85.8,TRUE,,160.23,,0
9307,Frank W.,57,51130,09-01-2019,hr,male,usa,Khulna,58.2,FALSE,"Excellent product, highly recommend!",30.21,,0
10521,Eve T.,18,94421,01-09-2012,Sales,female,BD,Rajshahi,80.4,TRUE,Would buy again without hesitation.,107.97,,0
7723,Frank E.,-5,106124,2013/11/23,Marketing,male,usa,Khulna,73.6,FALSE,Product met all expectations.,229.03,,0
2463,Alice B.,63,39760,10-23-2011,engineering,F,Bangladesh,Dhaka,119.4,FALSE,Very satisfied with the quality.,495.98,,0
14435,Frank U.,49,9999999,2020-06-28,Engineering,male,USA,Rajshahi,61.3,TRUE,Product met all expectations.,116.56,,0
7026,Bob N.,37,68682,2012-02-22,SALES,Man,U.K.,Dhka,50.7,FALSE,Product met all expectations.,431.88,,0
15796,Ira T.,49,35012,2017-03-07,Marketing,Woman,America,Sylhet,54.9,FALSE,Good value for money.,252.45,,0
13060,Ira X.,25,32079,2024-06-28,Finace,Male,Bangladesh,Chittagong,53,TRUE,Very satisfied with the quality.,80.09,,0
15374,Bob T.,64,56679,2020-08-12,Marketing,M,BD,Chittagong,125.9,TRUE,Delivery was fast and packaging great.,445.57,,0
475,Grace V.,23,94423,2011/02/11,Sales,F,bd,Chittagong,75,TRUE,.,454.36,,0
3266,John P.,49,65706,2012-07-26,Finace,F,USA,Rajshahi,53,TRUE,Product met all expectations.,70.23,,0
14909,John X.,30,81221,2015-09-10,Engineering,Man,U.K.,Sylhet,96.8,FALSE,Very satisfied with the quality.,-141,,0
12810,Eve X.,25,51988,2011-12-13,SALES,M,BD,Sylhet,84.5,TRUE,Would buy again without hesitation.,82.63,,0
13626,Bob W.,42,46222,,Sales,MALE,U.S.A,Chittagong,73.8,TRUE,Would buy again without hesitation.,353.21,,0
3031,Hasan M.,24,71986,2010-05-09,Finance,MALE,Bangladesh,Dhaka,102.5,TRUE,Would buy again without hesitation.,437.72,,0
4407,Charlie Q.,22,79708,2020-03-19,Marketing,Man,,Dhaka,99,FALSE,Product met all expectations.,269.47,,0
17964,Diana S.,20,104945,09-14-2012,Sales,Female,us,Sylhet,112kg,FALSE,Good value for money.,88.79,,0
11611,Grace A.,,106209,2015-09-06,Engineering,M,U.K.,Chittagongg,97.1,TRUE,Would buy again without hesitation.,412.66,,0
19426,Grace E.,47,65386,2018-03-08,Mrketing,M,usa,Dhakka,124.5,TRUE,Good value for money.,173.33,,0
8235,Hasan G.,48,91504,2010-01-14,Marketing,Male,Bangladesh,Dhaka,95.2,FALSE,n/a,380.27,,0
15784,Grace D.,38,"$93,699",2016-07-07,engineering,M,U.K.,Khulna,,0,Delivery was fast and packaging great.,11.07,,0
14703,Charlie A.,44,104346,2013-07-01,HR,male,bd,Chittagong,76kg,TRUE,Would buy again without hesitation.,10.77,,0
1437,Ira G.,40,53438,2020-07-14,hr,Female,BANGLADESH,Rajshahi,,FALSE,"Excellent product, highly recommend!",226.96,,0
8305,Ira Q.,57,48747,2018-08-13,Mrketing,FEMALE,usa,Khulna,121.9,FALSE,N/A,367.33,,0
18345,Eve O.,54,49293,2023-04-21,Finance,F,USA,Dhaka,53.6,TRUE,Product met all expectations.,75.53,,0
5589,Eve Z.,59,66997,2013-08-04,Engineering,Man,bd,Dhaka,53.3,FALSE,Delivery was fast and packaging great.,99.11,,0
4493,Grace E.,43,42877,2013-08-17,HR,Man,UK,Sylhet,69.7,FALSE,N/A,495.98,,0
14857,Diana M.,50,51032,2022-09-25,Marketing,Female,bd,Rajshahi,63kg,TRUE,Would buy again without hesitation.,257.27,,0
1381,Bob B.,21,55036,14-May-2012,Finace,Woman,USA,Slyhet,57.3,FALSE,...,445.47,,0
15920,Grace W.,56,"$73,808",2018-01-08,Engineering,Male,us,Slyhet,56.6,FALSE,Delivery was fast and packaging great.,374.2,,0
18332,John A.,41,109820,01-Apr-2020,HR,,us,Dhaka,56kg,TRUE,Very satisfied with the quality.,190.06,,0
12878,Alice B.,36,-500,2017-01-05,HR,FEMALE,U.K.,Dhaka,103.6,FALSE,"Excellent product, highly recommend!",186.68,,0
16330,Frank X.,35,101744,2012-04-11,Finace,MALE,BD,Rajshahi,89.2,TRUE,Very satisfied with the quality.,414.77,,0
2083,Hasan U.,46,89069,2023-04-02,Finace,MALE,Bangladesh,Chittagongg,63.5,FALSE,Product met all expectations.,329.62,,0
6746,Charlie S.,999,61429,2016-08-21,Finance,,United States,Sylhet,102kg,FALSE,Delivery was fast and packaging great.,429.08,,1
1714,Charlie F.,52,52923,2013-01-15,Mrketing,female,Bangladesh,Chittagong,51.8,FALSE,Would buy again without hesitation.,410.84,,0
15115,Frank I.,28,113291,03-Nov-2020,,FEMALE,United States,Rajshahi,107.6,TRUE,,359.68,,0
16576,Grace V.,60,47441,10-26-2022,Finance,male,United Kingdom,Dhaka,50.1,,Would buy again without hesitation.,160.54,,1
16903,Eve N.,50,98096,2024-02-06,Marketing,MALE,UK,Chittagong,64.8,FALSE,Would buy again without hesitation.,216.35,,0
6190,Ira G.,,95275,2020-08-18,Finance,FEMALE,us,Chittagong,99.9,FALSE,bad,319.38,,0
